Product name,Product description,Category,Subcategory,Color,Size,Material,Tags,TEXT_CONTENT,TOKENS,TOKENS_FILTERED,TOKENS_LEMMATIZED,TAGS_LIST,TAGS_LIST_FINAL
Handmade Kamagong Wood Cross Necklace: Adjustable Leather Cord,Handmade cross necklace crafted from Kamagong wood with adjustable leather cord.,Philippine Handicrafts,Necklace,Brown,STANDARD,Kamagong Wood,Kamagong wood cross necklace,Handmade Kamagong Wood Cross Necklace: Adjustable Leather Cord Handmade cross necklace crafted from Kamagong wood with adjustable leather cord. Brown STANDARD Kamagong Wood,"['Handmade', 'Kamagong', 'Wood', 'Cross', 'Necklace', ':', 'Adjustable', 'Leather', 'Cord', 'Handmade', 'cross', 'necklace', 'crafted', 'from', 'Kamagong', 'wood', 'with', 'adjustable', 'leather', 'cord', '.', 'Brown', 'STANDARD', 'Kamagong', 'Wood']","['Handmade', 'Kamagong', 'Wood', 'Cross', 'Necklace', 'Adjustable', 'Leather', 'Cord', 'Handmade', 'cross', 'necklace', 'crafted', 'Kamagong', 'wood', 'adjustable', 'leather', 'cord', 'Brown', 'STANDARD', 'Kamagong', 'Wood']","['Handmade', 'Kamagong', 'Wood', 'Cross', 'Necklace', 'Adjustable', 'Leather', 'Cord', 'Handmade', 'cross', 'necklace', 'crafted', 'Kamagong', 'wood', 'adjustable', 'leather', 'cord', 'Brown', 'STANDARD', 'Kamagong', 'Wood']",['Kamagong wood cross necklace'],['Kamagong wood cross necklace']
Kapwa Tarot by JL Umipig,"Filipino tarot deck featuring mythology symbolism, designed by JL Umipig.",Objects,Tarot Deck,Multicolor,STANDARD,Cardstock,"Filipino tarot, mythology, Kapwa Tarot","Kapwa Tarot by JL Umipig Filipino tarot deck sport mythology symbolism, designed by JL Umipig. Multicolor STANDARD Cardstock","['Kapwa', 'Tarot', 'by', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'featuring', 'mythology', 'symbolism', ',', 'designed', 'by', 'JL', 'Umipig', '.', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Filipino tarot', 'mythology', 'Kapwa Tarot']",['Kapwa Tarot']
Kapwa Tarot by JL Umipig,"Filipino tarot deck featuring mythology symbolism, designed by JL Umipig.",Objects,Tarot Deck,Multicolor,STANDARD,Cardstock,"Filipino tarot, mythology, Kapwa Tarot","Kapwa Tarot by JL Umipig Filipino tarot deck featuring mythology symbolism, designed by JL Umipig. Multicolor STANDARD Cardstock","['Kapwa', 'Tarot', 'by', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'featuring', 'mythology', 'symbolism', ',', 'designed', 'by', 'JL', 'Umipig', '.', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Filipino tarot', 'mythology', 'Kapwa Tarot']",['Kapwa Tarot']
Kapwa Tarot by JL Umipig,"Filipino tarot deck featuring mythology symbolism, designed by JL Umipig.",Objects,Tarot Deck,Multicolor,STANDARD,Cardstock,"Filipino tarot, mythology, Kapwa Tarot","Kapwa Tarot by JL Umipig Filipino tarot floor featuring mythology symbolism, designed by JL Umipig. Multicolor STANDARD Cardstock","['Kapwa', 'Tarot', 'by', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'featuring', 'mythology', 'symbolism', ',', 'designed', 'by', 'JL', 'Umipig', '.', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Filipino tarot', 'mythology', 'Kapwa Tarot']",['Kapwa Tarot']
Kapwa Tarot by JL Umipig,"Filipino tarot deck featuring mythology symbolism, designed by JL Umipig.",Objects,Tarot Deck,Multicolor,STANDARD,Cardstock,"Filipino tarot, mythology, Kapwa Tarot","Kapwa Tarot by JL Umipig Filipino tarot deck featuring mythology symbolism, designed by JL Umipig. Multicolor STANDARD Cardstock","['Kapwa', 'Tarot', 'by', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'featuring', 'mythology', 'symbolism', ',', 'designed', 'by', 'JL', 'Umipig', '.', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Filipino tarot', 'mythology', 'Kapwa Tarot']",['Kapwa Tarot']
Kapwa Tarot by JL Umipig,"Filipino tarot deck featuring mythology symbolism, designed by JL Umipig.",Objects,Tarot Deck,Multicolor,STANDARD,Cardstock,"Filipino tarot, mythology, Kapwa Tarot","Kapwa Tarot by JL Umipig Filipino tarot deck featuring mythology symbolism, designed by JL Umipig. Multicolor STANDARD Cardstock","['Kapwa', 'Tarot', 'by', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'featuring', 'mythology', 'symbolism', ',', 'designed', 'by', 'JL', 'Umipig', '.', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Filipino tarot', 'mythology', 'Kapwa Tarot']",['Kapwa Tarot']
Kapwa Tarot by JL Umipig,"Filipino tarot deck featuring mythology symbolism, designed by JL Umipig.",Objects,Tarot Deck,Multicolor,STANDARD,Cardstock,"Filipino tarot, mythology, Kapwa Tarot","Kapwa Tarot by JL Umipig Filipino tarot deck featuring mythology symbolism, designed by JL Umipig. Multicolor STANDARD Cardstock","['Kapwa', 'Tarot', 'by', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'featuring', 'mythology', 'symbolism', ',', 'designed', 'by', 'JL', 'Umipig', '.', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Filipino tarot', 'mythology', 'Kapwa Tarot']",['Kapwa Tarot']
Kapwa Tarot by JL Umipig,"Filipino tarot deck featuring mythology symbolism, designed by JL Umipig.",Objects,Tarot Deck,Multicolor,STANDARD,Cardstock,"Filipino tarot, mythology, Kapwa Tarot","Kapwa Tarot by JL Umipig Filipino tarot deck featuring mythology symbolism, designed by JL Umipig. Multicolor STANDARD Cardstock","['Kapwa', 'Tarot', 'by', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'featuring', 'mythology', 'symbolism', ',', 'designed', 'by', 'JL', 'Umipig', '.', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Filipino tarot', 'mythology', 'Kapwa Tarot']",['Kapwa Tarot']
Kapwa Tarot by JL Umipig,"Filipino tarot deck featuring mythology symbolism, designed by JL Umipig.",Objects,Tarot Deck,Multicolor,STANDARD,Cardstock,"Filipino tarot, mythology, Kapwa Tarot","Kapwa Tarot by JL Umipig Filipino tarot dump featuring mythology symbolism, designed by JL Umipig. Multicolor STANDARD Cardstock","['Kapwa', 'Tarot', 'by', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'featuring', 'mythology', 'symbolism', ',', 'designed', 'by', 'JL', 'Umipig', '.', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Filipino tarot', 'mythology', 'Kapwa Tarot']",['Kapwa Tarot']
Kapwa Tarot by JL Umipig,"Filipino tarot deck featuring mythology symbolism, designed by JL Umipig.",Objects,Tarot Deck,Multicolor,STANDARD,Cardstock,"Filipino tarot, mythology, Kapwa Tarot","Kapwa Tarot by JL Umipig Filipino tarot deck featuring mythology symbolism, designed by JL Umipig. Multicolor STANDARD Cardstock","['Kapwa', 'Tarot', 'by', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'featuring', 'mythology', 'symbolism', ',', 'designed', 'by', 'JL', 'Umipig', '.', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Kapwa', 'Tarot', 'JL', 'Umipig', 'Filipino', 'tarot', 'deck', 'mythology', 'symbolism', 'JL', 'Umipig', 'Multicolor', 'STANDARD', 'Cardstock']","['Filipino tarot', 'mythology', 'Kapwa Tarot']",['Kapwa Tarot']
Katol (Mosquito Coil) Filipino Keychain,Keychain shaped like mosquito coil.,Keychains,Keychain,Green,STANDARD,Acrylic,Katol keychain,Katol (Mosquito Coil) Filipino Keychain Keychain shaped like mosquito coil. Green STANDARD Acrylic,"['Katol', '(', 'Mosquito', 'Coil', ')', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', '.', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']",['Katol keychain'],['Katol keychain']
Katol (Mosquito Coil) Filipino Keychain,Keychain shaped like mosquito coil.,Keychains,Keychain,Green,STANDARD,Acrylic,Katol keychain,Katol (Mosquito Coil) Filipino Keychain Keychain shaped like mosquito coil. Green STANDARD Acrylic,"['Katol', '(', 'Mosquito', 'Coil', ')', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', '.', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']",['Katol keychain'],['Katol keychain']
Katol (Mosquito Coil) Filipino Keychain,Keychain shaped like mosquito coil.,Keychains,Keychain,Green,STANDARD,Acrylic,Katol keychain,Katol (Mosquito Coil) Filipino Keychain Keychain shaped corresponding mosquito coil. Green STANDARD Acrylic,"['Katol', '(', 'Mosquito', 'Coil', ')', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', '.', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']",['Katol keychain'],['Katol keychain']
Katol (Mosquito Coil) Filipino Keychain,Keychain shaped like mosquito coil.,Keychains,Keychain,Green,STANDARD,Acrylic,Katol keychain,Katol (Mosquito Coil) Filipino Keychain Keychain shaped like mosquito coil. Green STANDARD Acrylic,"['Katol', '(', 'Mosquito', 'Coil', ')', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', '.', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']",['Katol keychain'],['Katol keychain']
Katol (Mosquito Coil) Filipino Keychain,Keychain shaped like mosquito coil.,Keychains,Keychain,Green,STANDARD,Acrylic,Katol keychain,Katol (Mosquito Coil) Filipino Keychain Keychain shaped like mosquito coil. Green STANDARD acrylic,"['Katol', '(', 'Mosquito', 'Coil', ')', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', '.', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']",['Katol keychain'],['Katol keychain']
Katol (Mosquito Coil) Filipino Keychain,Keychain shaped like mosquito coil.,Keychains,Keychain,Green,STANDARD,Acrylic,Katol keychain,Katol (Mosquito Coil) Filipino Keychain Keychain wrought like mosquito coil. Green STANDARD Acrylic,"['Katol', '(', 'Mosquito', 'Coil', ')', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', '.', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']",['Katol keychain'],['Katol keychain']
Katol (Mosquito Coil) Filipino Keychain,Keychain shaped like mosquito coil.,Keychains,Keychain,Green,STANDARD,Acrylic,Katol keychain,Katol (Mosquito Coil) Filipino Keychain Keychain shaped like mosquito coil. Green STANDARD Acrylic,"['Katol', '(', 'Mosquito', 'Coil', ')', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', '.', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']",['Katol keychain'],['Katol keychain']
Katol (Mosquito Coil) Filipino Keychain,Keychain shaped like mosquito coil.,Keychains,Keychain,Green,STANDARD,Acrylic,Katol keychain,Katol (Mosquito Coil) Filipino Keychain Keychain shaped like mosquito coil. Green stock Acrylic,"['Katol', '(', 'Mosquito', 'Coil', ')', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', '.', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']",['Katol keychain'],['Katol keychain']
Katol (Mosquito Coil) Filipino Keychain,Keychain shaped like mosquito coil.,Keychains,Keychain,Green,STANDARD,Acrylic,Katol keychain,Katol (Mosquito Coil) Filipino Keychain Keychain shaped like mosquito coil. unripened STANDARD Acrylic,"['Katol', '(', 'Mosquito', 'Coil', ')', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', '.', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']","['Katol', 'Mosquito', 'Coil', 'Filipino', 'Keychain', 'Keychain', 'shaped', 'like', 'mosquito', 'coil', 'Green', 'STANDARD', 'Acrylic']",['Katol keychain'],['Katol keychain']
Kawaii Cow Croc Charms (Strawberry Cow Accessories),Cow-themed kawaii croc charms.,Keychains/Charms,Croc Charm,White/Pink,STANDARD,Plastic,Kawaii cow croc charms,Kawaii Cow Croc Charms (Strawberry Cow Accessories) Cow-themed kawaii croc charms. White/Pink STANDARD pliant,"['Kawaii', 'Cow', 'Croc', 'Charms', '(', 'Strawberry', 'Cow', 'Accessories', ')', 'Cow-themed', 'kawaii', 'croc', 'charms', '.', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charms', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charm', 'White/Pink', 'STANDARD', 'Plastic']",['Kawaii cow croc charms'],['Kawaii cow croc charms']
Kawaii Cow Croc Charms (Strawberry Cow Accessories),Cow-themed kawaii croc charms.,Keychains/Charms,Croc Charm,White/Pink,STANDARD,Plastic,Kawaii cow croc charms,Kawaii overawe Croc Charms (Strawberry Cow Accessories) Cow-themed kawaii croc charms. White/Pink STANDARD Plastic,"['Kawaii', 'Cow', 'Croc', 'Charms', '(', 'Strawberry', 'Cow', 'Accessories', ')', 'Cow-themed', 'kawaii', 'croc', 'charms', '.', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charms', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charm', 'White/Pink', 'STANDARD', 'Plastic']",['Kawaii cow croc charms'],['Kawaii cow croc charms']
Kawaii Cow Croc Charms (Strawberry Cow Accessories),Cow-themed kawaii croc charms.,Keychains/Charms,Croc Charm,White/Pink,STANDARD,Plastic,Kawaii cow croc charms,Kawaii cow Croc Charms (Strawberry Cow Accessories) Cow-themed kawaii croc charms. White/Pink STANDARD Plastic,"['Kawaii', 'Cow', 'Croc', 'Charms', '(', 'Strawberry', 'Cow', 'Accessories', ')', 'Cow-themed', 'kawaii', 'croc', 'charms', '.', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charms', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charm', 'White/Pink', 'STANDARD', 'Plastic']",['Kawaii cow croc charms'],['Kawaii cow croc charms']
Kawaii Cow Croc Charms (Strawberry Cow Accessories),Cow-themed kawaii croc charms.,Keychains/Charms,Croc Charm,White/Pink,STANDARD,Plastic,Kawaii cow croc charms,Kawaii Cow Croc Charms (Strawberry Cow Accessories) Cow-themed kawaii croc charms. White/Pink STANDARD Plastic,"['Kawaii', 'Cow', 'Croc', 'Charms', '(', 'Strawberry', 'Cow', 'Accessories', ')', 'Cow-themed', 'kawaii', 'croc', 'charms', '.', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charms', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charm', 'White/Pink', 'STANDARD', 'Plastic']",['Kawaii cow croc charms'],['Kawaii cow croc charms']
Kawaii Cow Croc Charms (Strawberry Cow Accessories),Cow-themed kawaii croc charms.,Keychains/Charms,Croc Charm,White/Pink,STANDARD,Plastic,Kawaii cow croc charms,Kawaii Cow Croc Charms (Strawberry Cow Accessories) Cow-themed kawaii croc charms. White/Pink STANDARD moldable,"['Kawaii', 'Cow', 'Croc', 'Charms', '(', 'Strawberry', 'Cow', 'Accessories', ')', 'Cow-themed', 'kawaii', 'croc', 'charms', '.', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charms', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charm', 'White/Pink', 'STANDARD', 'Plastic']",['Kawaii cow croc charms'],['Kawaii cow croc charms']
Kawaii Cow Croc Charms (Strawberry Cow Accessories),Cow-themed kawaii croc charms.,Keychains/Charms,Croc Charm,White/Pink,STANDARD,Plastic,Kawaii cow croc charms,Kawaii Cow Croc Charms (Strawberry Cow Accessories) Cow-themed kawaii croc charms. White/Pink STANDARD Plastic,"['Kawaii', 'Cow', 'Croc', 'Charms', '(', 'Strawberry', 'Cow', 'Accessories', ')', 'Cow-themed', 'kawaii', 'croc', 'charms', '.', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charms', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charm', 'White/Pink', 'STANDARD', 'Plastic']",['Kawaii cow croc charms'],['Kawaii cow croc charms']
Kawaii Cow Croc Charms (Strawberry Cow Accessories),Cow-themed kawaii croc charms.,Keychains/Charms,Croc Charm,White/Pink,STANDARD,Plastic,Kawaii cow croc charms,Kawaii Cow Croc Charms (Strawberry Cow Accessories) Cow-themed kawaii croc charms. White/Pink STANDARD Plastic,"['Kawaii', 'Cow', 'Croc', 'Charms', '(', 'Strawberry', 'Cow', 'Accessories', ')', 'Cow-themed', 'kawaii', 'croc', 'charms', '.', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charms', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charm', 'White/Pink', 'STANDARD', 'Plastic']",['Kawaii cow croc charms'],['Kawaii cow croc charms']
Kawaii Cow Croc Charms (Strawberry Cow Accessories),Cow-themed kawaii croc charms.,Keychains/Charms,Croc Charm,White/Pink,STANDARD,Plastic,Kawaii cow croc charms,Kawaii Cow Croc Charms (Strawberry Cow Accessories) Cow-themed kawaii croc charms. White/Pink STANDARD Plastic,"['Kawaii', 'Cow', 'Croc', 'Charms', '(', 'Strawberry', 'Cow', 'Accessories', ')', 'Cow-themed', 'kawaii', 'croc', 'charms', '.', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charms', 'White/Pink', 'STANDARD', 'Plastic']","['Kawaii', 'Cow', 'Croc', 'Charms', 'Strawberry', 'Cow', 'Accessories', 'Cow-themed', 'kawaii', 'croc', 'charm', 'White/Pink', 'STANDARD', 'Plastic']",['Kawaii cow croc charms'],['Kawaii cow croc charms']
