Product name,Product description,Category,Subcategory,Color,Size,Material,Tags,TEXT_CONTENT,TOKENS,TOKENS_FILTERED,TOKENS_LEMMATIZED,TAGS_LIST,TAGS_LIST_FINAL,PROCESSED_TEXT
Handmade Mother of Pearl Flower Studs: Minimalist Earrings (3cm),"Minimalist handmade mother of pearl flower stud earrings, 3cm size.",Accessories,Earrings,White,3CM,Mother Of Pearl,"earrings, studs, minimalist, mother of pearl","Handmade Mother of Pearl Flower Studs: minimalist Earrings (3cm) Minimalist handmade mother of pearl flower stud earrings, 3cm size. White 3CM Mother Of Pearl","['Handmade', 'Mother', 'of', 'Pearl', 'Flower', 'Studs', ':', 'Minimalist', 'Earrings', '(', '3cm', ')', 'Minimalist', 'handmade', 'mother', 'of', 'pearl', 'flower', 'stud', 'earrings', ',', '3cm', 'size', '.', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', '3cm', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earrings', '3cm', 'size', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['Handmade', 'Mother', 'Pearl', 'Flower', 'Studs', 'Minimalist', 'Earrings', '3cm', 'Minimalist', 'handmade', 'mother', 'pearl', 'flower', 'stud', 'earring', '3cm', 'size', 'White', '3CM', 'Mother', 'Of', 'Pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']","['earrings', 'studs', 'minimalist', 'mother of pearl']",handmade mother pearl flower stud minimalist earring 3cm minimalist handmade mother pearl flower stud earring 3cm size white 3cm mother of pearl
Mother-of-Pearl Aro Midi Earrings,Mother-of-pearl aro midi earrings.,Jewelry,Earrings,Mother-of-Pearl,MIDI,Hand-Carved,"mother-of-pearl, aro midi earrings",Mother-of-Pearl Aro midi Earrings Mother-of-pearl aro midi earrings. Mother-of-Pearl MIDI Hand-Carved,"['Mother-of-Pearl', 'Aro', 'Midi', 'Earrings', 'Mother-of-pearl', 'aro', 'midi', 'earrings', '.', 'Mother-of-Pearl', 'MIDI', 'Hand-Carved']","['Mother-of-Pearl', 'Aro', 'Midi', 'Earrings', 'Mother-of-pearl', 'aro', 'midi', 'earrings', 'Mother-of-Pearl', 'MIDI', 'Hand-Carved']","['Mother-of-Pearl', 'Aro', 'Midi', 'Earrings', 'Mother-of-pearl', 'aro', 'midi', 'earring', 'Mother-of-Pearl', 'MIDI', 'Hand-Carved']","['mother-of-pearl', 'aro midi earrings']","['mother-of-pearl', 'aro midi earrings']",mother-of-pearl aro midi earring mother-of-pearl aro midi earring mother-of-pearl midi hand-carved
Mother of Pearl Guita Drop Earrings,Hand-carved floral mother-of-pearl drop earrings.,Jewelry,Earrings,Mother-of-Pearl,DROP,Hand-Carved,"mother-of-pearl, floral drop earrings",Mother of Pearl Guita Drop Earrings Hand-carved floral mother-of-pearl drop earrings. nacre DROP Hand-Carved,"['Mother', 'of', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earrings', '.', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['Mother', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earrings', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['Mother', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earring', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['mother-of-pearl', 'floral drop earrings']",['mother-of-pearl'],mother pearl guita drop earring hand-carved floral mother-of-pearl drop earring nacre drop hand-carved
Mother of Pearl Guita Drop Earrings,Hand-carved floral mother-of-pearl drop earrings.,Jewelry,Earrings,Mother-of-Pearl,DROP,Hand-Carved,"mother-of-pearl, floral drop earrings",Mother of Pearl Guita throw Earrings Hand-carved floral mother-of-pearl drop earrings. Mother-of-Pearl DROP Hand-Carved,"['Mother', 'of', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earrings', '.', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['Mother', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earrings', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['Mother', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earring', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['mother-of-pearl', 'floral drop earrings']",['mother-of-pearl'],mother pearl guita throw earring hand-carved floral mother-of-pearl drop earring mother-of-pearl drop hand-carved
Mother of Pearl Guita Drop Earrings,Hand-carved floral mother-of-pearl drop earrings.,Jewelry,Earrings,Mother-of-Pearl,DROP,Hand-Carved,"mother-of-pearl, floral drop earrings",beget of Pearl Guita Drop Earrings Hand-carved floral mother-of-pearl drop earrings. Mother-of-Pearl DROP Hand-Carved,"['Mother', 'of', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earrings', '.', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['Mother', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earrings', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['Mother', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earring', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['mother-of-pearl', 'floral drop earrings']",['mother-of-pearl'],beget pearl guita drop earring hand-carved floral mother-of-pearl drop earring mother-of-pearl drop hand-carved
Mother-of-Pearl Aro Midi Earrings,Mother-of-pearl aro midi earrings.,Jewelry,Earrings,Mother-of-Pearl,MIDI,Hand-Carved,"mother-of-pearl, aro midi earrings",mother-of-pearl Aro Midi Earrings Mother-of-pearl aro midi earrings. Mother-of-Pearl MIDI Hand-Carved,"['Mother-of-Pearl', 'Aro', 'Midi', 'Earrings', 'Mother-of-pearl', 'aro', 'midi', 'earrings', '.', 'Mother-of-Pearl', 'MIDI', 'Hand-Carved']","['Mother-of-Pearl', 'Aro', 'Midi', 'Earrings', 'Mother-of-pearl', 'aro', 'midi', 'earrings', 'Mother-of-Pearl', 'MIDI', 'Hand-Carved']","['Mother-of-Pearl', 'Aro', 'Midi', 'Earrings', 'Mother-of-pearl', 'aro', 'midi', 'earring', 'Mother-of-Pearl', 'MIDI', 'Hand-Carved']","['mother-of-pearl', 'aro midi earrings']","['mother-of-pearl', 'aro midi earrings']",mother-of-pearl aro midi earring mother-of-pearl aro midi earring mother-of-pearl midi hand-carved
Mother of Pearl Guita Drop Earrings,Hand-carved floral mother-of-pearl drop earrings.,Jewelry,Earrings,Mother-of-Pearl,DROP,Hand-Carved,"mother-of-pearl, floral drop earrings",sire of Pearl Guita Drop Earrings Hand-carved floral mother-of-pearl drop earrings. Mother-of-Pearl DROP Hand-Carved,"['Mother', 'of', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earrings', '.', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['Mother', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earrings', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['Mother', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earring', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['mother-of-pearl', 'floral drop earrings']",['mother-of-pearl'],sire pearl guita drop earring hand-carved floral mother-of-pearl drop earring mother-of-pearl drop hand-carved
Mother of Pearl Guita Drop Earrings,Hand-carved floral mother-of-pearl drop earrings.,Jewelry,Earrings,Mother-of-Pearl,DROP,Hand-Carved,"mother-of-pearl, floral drop earrings",get of Pearl Guita Drop Earrings Hand-carved floral mother-of-pearl drop earrings. Mother-of-Pearl DROP Hand-Carved,"['Mother', 'of', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earrings', '.', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['Mother', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earrings', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['Mother', 'Pearl', 'Guita', 'Drop', 'Earrings', 'Hand-carved', 'floral', 'mother-of-pearl', 'drop', 'earring', 'Mother-of-Pearl', 'DROP', 'Hand-Carved']","['mother-of-pearl', 'floral drop earrings']",['mother-of-pearl'],get pearl guita drop earring hand-carved floral mother-of-pearl drop earring mother-of-pearl drop hand-carved
Mother-of-Pearl Aro Midi Earrings,Mother-of-pearl aro midi earrings.,Jewelry,Earrings,Mother-of-Pearl,MIDI,Hand-Carved,"mother-of-pearl, aro midi earrings",Mother-of-Pearl Aro Midi Earrings nacre aro midi earrings. Mother-of-Pearl MIDI Hand-Carved,"['Mother-of-Pearl', 'Aro', 'Midi', 'Earrings', 'Mother-of-pearl', 'aro', 'midi', 'earrings', '.', 'Mother-of-Pearl', 'MIDI', 'Hand-Carved']","['Mother-of-Pearl', 'Aro', 'Midi', 'Earrings', 'Mother-of-pearl', 'aro', 'midi', 'earrings', 'Mother-of-Pearl', 'MIDI', 'Hand-Carved']","['Mother-of-Pearl', 'Aro', 'Midi', 'Earrings', 'Mother-of-pearl', 'aro', 'midi', 'earring', 'Mother-of-Pearl', 'MIDI', 'Hand-Carved']","['mother-of-pearl', 'aro midi earrings']","['mother-of-pearl', 'aro midi earrings']",mother-of-pearl aro midi earring nacre aro midi earring mother-of-pearl midi hand-carved
Filipino-Inspired Pendant Necklace,Minimalist necklace featuring Filipino-inspired pendant design.,Jewelry,Pendant,Silver,SMALL,Metal,"necklace, pendant, Filipino jewelry",Filipino-Inspired Pendant Necklace Minimalist necklace featuring Filipino-inspired pendent design. Silver SMALL Metal,"['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'featuring', 'Filipino-inspired', 'pendant', 'design', '.', 'Silver', 'SMALL', 'Metal']","['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'Filipino-inspired', 'pendant', 'design', 'Silver', 'SMALL', 'Metal']","['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'Filipino-inspired', 'pendant', 'design', 'Silver', 'SMALL', 'Metal']","['necklace', 'pendant', 'Filipino jewelry']","['necklace', 'Filipino jewelry']",filipino-inspired pendant necklace minimalist necklace filipino-inspired pendent design silver small metal
Dainty Freshwater Pearl Necklace: 14k Gold Plated Stainless Steel,Dainty freshwater pearl necklace with 14k gold plated stainless steel.,Accessories,Necklace,White,STANDARD,Freshwater Pearl & Stainless Steel,"necklace, freshwater pearl, gold plated",mincing Freshwater Pearl Necklace: 14k Gold Plated Stainless Steel Dainty freshwater pearl necklace with 14k gold plated stainless steel. White STANDARD Freshwater Pearl & Stainless Steel,"['Dainty', 'Freshwater', 'Pearl', 'Necklace', ':', '14k', 'Gold', 'Plated', 'Stainless', 'Steel', 'Dainty', 'freshwater', 'pearl', 'necklace', 'with', '14k', 'gold', 'plated', 'stainless', 'steel', '.', 'White', 'STANDARD', 'Freshwater', 'Pearl', '&', 'Stainless', 'Steel']","['Dainty', 'Freshwater', 'Pearl', 'Necklace', '14k', 'Gold', 'Plated', 'Stainless', 'Steel', 'Dainty', 'freshwater', 'pearl', 'necklace', '14k', 'gold', 'plated', 'stainless', 'steel', 'White', 'STANDARD', 'Freshwater', 'Pearl', 'Stainless', 'Steel']","['Dainty', 'Freshwater', 'Pearl', 'Necklace', '14k', 'Gold', 'Plated', 'Stainless', 'Steel', 'Dainty', 'freshwater', 'pearl', 'necklace', '14k', 'gold', 'plated', 'stainless', 'steel', 'White', 'STANDARD', 'Freshwater', 'Pearl', 'Stainless', 'Steel']","['necklace', 'freshwater pearl', 'gold plated']","['necklace', 'freshwater pearl', 'gold plated']",mincing freshwater pearl necklace 14k gold plated stainless steel dainty freshwater pearl necklace 14k gold plated stainless steel white standard freshwater pearl stainless steel
Filipino-Inspired Pendant Necklace,Minimalist necklace featuring Filipino-inspired pendant design.,Jewelry,Pendant,Silver,SMALL,Metal,"necklace, pendant, Filipino jewelry",Filipino-Inspired Pendant Necklace minimalist necklace featuring Filipino-inspired pendant design. Silver SMALL Metal,"['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'featuring', 'Filipino-inspired', 'pendant', 'design', '.', 'Silver', 'SMALL', 'Metal']","['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'Filipino-inspired', 'pendant', 'design', 'Silver', 'SMALL', 'Metal']","['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'Filipino-inspired', 'pendant', 'design', 'Silver', 'SMALL', 'Metal']","['necklace', 'pendant', 'Filipino jewelry']","['necklace', 'Filipino jewelry']",filipino-inspired pendant necklace minimalist necklace filipino-inspired pendant design silver small metal
Filipino-Inspired Pendant Necklace,Minimalist necklace featuring Filipino-inspired pendant design.,Jewelry,Pendant,Silver,SMALL,Metal,"necklace, pendant, Filipino jewelry",Filipino-Inspired Pendant Necklace Minimalist necklace featuring Filipino-inspired pendant design. Silver diminished Metal,"['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'featuring', 'Filipino-inspired', 'pendant', 'design', '.', 'Silver', 'SMALL', 'Metal']","['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'Filipino-inspired', 'pendant', 'design', 'Silver', 'SMALL', 'Metal']","['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'Filipino-inspired', 'pendant', 'design', 'Silver', 'SMALL', 'Metal']","['necklace', 'pendant', 'Filipino jewelry']","['necklace', 'Filipino jewelry']",filipino-inspired pendant necklace minimalist necklace filipino-inspired pendant design silver diminished metal
Filipino-Inspired Pendant Necklace,Minimalist necklace featuring Filipino-inspired pendant design.,Jewelry,Pendant,Silver,SMALL,Metal,"necklace, pendant, Filipino jewelry",Filipino-Inspired Pendant necklace Minimalist necklace featuring Filipino-inspired pendant design. Silver SMALL Metal,"['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'featuring', 'Filipino-inspired', 'pendant', 'design', '.', 'Silver', 'SMALL', 'Metal']","['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'Filipino-inspired', 'pendant', 'design', 'Silver', 'SMALL', 'Metal']","['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'Filipino-inspired', 'pendant', 'design', 'Silver', 'SMALL', 'Metal']","['necklace', 'pendant', 'Filipino jewelry']","['necklace', 'Filipino jewelry']",filipino-inspired pendant necklace minimalist necklace filipino-inspired pendant design silver small metal
Dainty Freshwater Pearl Necklace: 14k Gold Plated Stainless Steel,Dainty freshwater pearl necklace with 14k gold plated stainless steel.,Accessories,Necklace,White,STANDARD,Freshwater Pearl & Stainless Steel,"necklace, freshwater pearl, gold plated",Dainty Freshwater Pearl Necklace: 14k Gold Plated Stainless Steel Dainty freshwater pearl necklace with 14k gold plated stainless steel. White STANDARD Freshwater Pearl & Stainless Steel,"['Dainty', 'Freshwater', 'Pearl', 'Necklace', ':', '14k', 'Gold', 'Plated', 'Stainless', 'Steel', 'Dainty', 'freshwater', 'pearl', 'necklace', 'with', '14k', 'gold', 'plated', 'stainless', 'steel', '.', 'White', 'STANDARD', 'Freshwater', 'Pearl', '&', 'Stainless', 'Steel']","['Dainty', 'Freshwater', 'Pearl', 'Necklace', '14k', 'Gold', 'Plated', 'Stainless', 'Steel', 'Dainty', 'freshwater', 'pearl', 'necklace', '14k', 'gold', 'plated', 'stainless', 'steel', 'White', 'STANDARD', 'Freshwater', 'Pearl', 'Stainless', 'Steel']","['Dainty', 'Freshwater', 'Pearl', 'Necklace', '14k', 'Gold', 'Plated', 'Stainless', 'Steel', 'Dainty', 'freshwater', 'pearl', 'necklace', '14k', 'gold', 'plated', 'stainless', 'steel', 'White', 'STANDARD', 'Freshwater', 'Pearl', 'Stainless', 'Steel']","['necklace', 'freshwater pearl', 'gold plated']","['necklace', 'freshwater pearl', 'gold plated']",dainty freshwater pearl necklace 14k gold plated stainless steel dainty freshwater pearl necklace 14k gold plated stainless steel white standard freshwater pearl stainless steel
Filipino-Inspired Pendant Necklace,Minimalist necklace featuring Filipino-inspired pendant design.,Jewelry,Pendant,Silver,SMALL,Metal,"necklace, pendant, Filipino jewelry",Filipino-Inspired Pendant Necklace Minimalist necklace featuring Filipino-inspired pendent design. Silver SMALL Metal,"['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'featuring', 'Filipino-inspired', 'pendant', 'design', '.', 'Silver', 'SMALL', 'Metal']","['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'Filipino-inspired', 'pendant', 'design', 'Silver', 'SMALL', 'Metal']","['Filipino-Inspired', 'Pendant', 'Necklace', 'Minimalist', 'necklace', 'Filipino-inspired', 'pendant', 'design', 'Silver', 'SMALL', 'Metal']","['necklace', 'pendant', 'Filipino jewelry']","['necklace', 'Filipino jewelry']",filipino-inspired pendant necklace minimalist necklace filipino-inspired pendent design silver small metal
Dainty Freshwater Pearl Necklace: 14k Gold Plated Stainless Steel,Dainty freshwater pearl necklace with 14k gold plated stainless steel.,Accessories,Necklace,White,STANDARD,Freshwater Pearl & Stainless Steel,"necklace, freshwater pearl, gold plated",Dainty Freshwater Pearl Necklace: 14k Gold Plated Stainless Steel Dainty freshwater pearl necklace with 14k gold plated stainless steel. White STANDARD Freshwater Pearl & Stainless Steel,"['Dainty', 'Freshwater', 'Pearl', 'Necklace', ':', '14k', 'Gold', 'Plated', 'Stainless', 'Steel', 'Dainty', 'freshwater', 'pearl', 'necklace', 'with', '14k', 'gold', 'plated', 'stainless', 'steel', '.', 'White', 'STANDARD', 'Freshwater', 'Pearl', '&', 'Stainless', 'Steel']","['Dainty', 'Freshwater', 'Pearl', 'Necklace', '14k', 'Gold', 'Plated', 'Stainless', 'Steel', 'Dainty', 'freshwater', 'pearl', 'necklace', '14k', 'gold', 'plated', 'stainless', 'steel', 'White', 'STANDARD', 'Freshwater', 'Pearl', 'Stainless', 'Steel']","['Dainty', 'Freshwater', 'Pearl', 'Necklace', '14k', 'Gold', 'Plated', 'Stainless', 'Steel', 'Dainty', 'freshwater', 'pearl', 'necklace', '14k', 'gold', 'plated', 'stainless', 'steel', 'White', 'STANDARD', 'Freshwater', 'Pearl', 'Stainless', 'Steel']","['necklace', 'freshwater pearl', 'gold plated']","['necklace', 'freshwater pearl', 'gold plated']",dainty freshwater pearl necklace 14k gold plated stainless steel dainty freshwater pearl necklace 14k gold plated stainless steel white standard freshwater pearl stainless steel
Palabok Noodles Magnet,Handmade magnet featuring palabok noodles design.,Magnets,Food Magnet,Orange,SMALL,Resin,"magnet, palabok, Filipino food",Palabok Noodles Magnet Handmade magnet featuring palabok noodles design. Orange SMALL rosin,"['Palabok', 'Noodles', 'Magnet', 'Handmade', 'magnet', 'featuring', 'palabok', 'noodles', 'design', '.', 'Orange', 'SMALL', 'Resin']","['Palabok', 'Noodles', 'Magnet', 'Handmade', 'magnet', 'palabok', 'noodles', 'design', 'Orange', 'SMALL', 'Resin']","['Palabok', 'Noodles', 'Magnet', 'Handmade', 'magnet', 'palabok', 'noodle', 'design', 'Orange', 'SMALL', 'Resin']","['magnet', 'palabok', 'Filipino food']","['magnet', 'palabok', 'Filipino food']",palabok noodle magnet handmade magnet palabok noodle design orange small rosin
Palabok Bag Charm or Keychain - Handmade Filipino Food Accessory,Handmade Filipino food-inspired palabok bag charm or keychain.,Pinoy Keychains & Charms,Keychain,Multicolor,MINI,Resin & Metal,"Filipino food charm, palabok, bag accessory",Palabok Bag Charm or Keychain - hand-crafted Filipino Food Accessory Handmade Filipino food-inspired palabok bag charm or keychain. Multicolor MINI Resin & Metal,"['Palabok', 'Bag', 'Charm', 'or', 'Keychain', '-', 'Handmade', 'Filipino', 'Food', 'Accessory', 'Handmade', 'Filipino', 'food-inspired', 'palabok', 'bag', 'charm', 'or', 'keychain', '.', 'Multicolor', 'MINI', 'Resin', '&', 'Metal']","['Palabok', 'Bag', 'Charm', 'Keychain', 'Handmade', 'Filipino', 'Food', 'Accessory', 'Handmade', 'Filipino', 'food-inspired', 'palabok', 'bag', 'charm', 'keychain', 'Multicolor', 'MINI', 'Resin', 'Metal']","['Palabok', 'Bag', 'Charm', 'Keychain', 'Handmade', 'Filipino', 'Food', 'Accessory', 'Handmade', 'Filipino', 'food-inspired', 'palabok', 'bag', 'charm', 'keychain', 'Multicolor', 'MINI', 'Resin', 'Metal']","['Filipino food charm', 'palabok', 'bag accessory']","['Filipino food charm', 'palabok', 'bag accessory']",palabok bag charm keychain hand-crafted filipino food accessory handmade filipino food-inspired palabok bag charm keychain multicolor mini resin metal
